user_id,recency_days,frequency,monetary,first_order,last_order,R_score,F_score,M_score,RFM_score,RFM_sum,segment
442,47,2,4958.0,2020-01-02,2020-05-11,5,4,4,544,13,Champions
443,558,1,315.0,2018-12-17,2018-12-17,2,3,2,232,7,At Risk
444,297,1,51.0,2019-09-04,2019-09-04,4,3,1,431,8,Low Engagement
446,68,5,7505.0,2019-01-03,2020-04-20,5,5,4,554,14,Champions
447,5,3,78654.0,2018-07-17,2020-06-22,5,5,5,555,15,Champions
448,156,3,36218.0,2018-08-06,2020-01-23,4,5,5,455,14,Champions
449,772,1,297551.0,2018-05-17,2018-05-17,1,3,5,135,9,At Risk
450,289,4,120978.0,2018-06-25,2019-09-12,4,5,5,455,14,Champions
452,148,1,120.0,2020-01-31,2020-01-31,4,3,1,431,8,Low Engagement
453,541,2,250.0,2018-12-04,2019-01-03,2,4,1,241,7,Loyal / Active
454,575,1,486.0,2018-11-30,2018-11-30,2,3,2,232,7,At Risk
455,264,3,3598.0,2018-01-29,2019-10-07,4,5,4,454,13,Champions
456,803,1,1764.0,2018-04-16,2018-04-16,1,3,3,133,7,At Risk
457,95,2,268.0,2019-07-16,2020-03-24,5,4,1,541,10,Champions
458,101,4,5913.0,2019-02-13,2020-03-18,5,5,4,554,14,Champions
460,569,1,2097.0,2018-12-06,2018-12-06,2,3,3,233,8,At Risk
461,855,1,167.0,2018-02-23,2018-02-23,1,3,1,131,5,At Risk
462,211,2,176.0,2019-02-19,2019-11-29,4,4,1,441,9,Champions
463,555,3,23778.0,2018-01-11,2018-12-20,2,5,5,255,12,Loyal / Active
464,390,2,4968.0,2018-04-13,2019-06-03,3,4,4,344,11,Loyal / Active
465,414,1,18648.0,2019-05-10,2019-05-10,3,3,5,335,11,Low Engagement
466,807,1,199.0,2018-04-12,2018-04-12,1,3,1,131,5,At Risk
467,129,2,40476.0,2018-01-17,2020-02-19,5,4,5,545,14,Champions
468,93,2,2490.0,2017-12-01,2020-03-26,5,4,3,543,12,Champions
469,199,2,9435.0,2019-10-15,2019-12-11,4,4,4,444,12,Champions
470,822,3,3111.0,2017-11-09,2018-03-28,1,5,3,153,9,At Risk
472,708,1,69.0,2018-07-20,2018-07-20,1,3,1,131,5,At Risk
473,935,1,5222.0,2017-12-05,2017-12-05,1,3,4,134,8,At Risk
474,99,2,1148.0,2018-08-20,2020-03-20,5,4,3,543,12,Champions
476,712,1,125.0,2018-07-16,2018-07-16,1,3,1,131,5,At Risk
477,291,2,5963.0,2019-01-07,2019-09-10,4,4,4,444,12,Champions
478,620,1,134.0,2018-10-16,2018-10-16,2,3,1,231,6,At Risk
479,422,4,9041.0,2018-02-01,2019-05-02,3,5,4,354,12,Loyal / Active
481,437,2,13098.0,2018-11-30,2019-04-17,3,4,5,345,12,Loyal / Active
482,373,2,10023.0,2019-01-11,2019-06-20,3,4,4,344,11,Loyal / Active
483,733,1,5912.0,2018-06-25,2018-06-25,1,3,4,134,8,At Risk
484,815,1,7722.0,2018-04-04,2018-04-04,1,3,4,134,8,At Risk
485,281,1,6889.0,2019-09-20,2019-09-20,4,3,4,434,11,Low Engagement
486,330,2,301.0,2018-04-12,2019-08-02,3,4,1,341,8,Loyal / Active
487,30,3,7102.0,2017-10-17,2020-05-28,5,5,4,554,14,Champions
489,157,3,131963.0,2017-11-15,2020-01-22,4,5,5,455,14,Champions
491,345,1,111.0,2019-07-18,2019-07-18,3,3,1,331,7,Low Engagement
492,352,1,486.0,2019-07-11,2019-07-11,3,3,2,332,8,Low Engagement
493,481,4,2787.0,2017-12-07,2019-03-04,2,5,3,253,10,Loyal / Active
495,494,2,130000.0,2018-03-28,2019-02-19,2,4,5,245,11,Loyal / Active
496,198,2,190.0,2019-12-04,2019-12-12,4,4,1,441,9,Champions
497,388,1,93.0,2019-06-05,2019-06-05,3,3,1,331,7,Low Engagement
498,428,1,16282.0,2019-04-26,2019-04-26,3,3,5,335,11,Low Engagement
500,40,2,227.0,2018-07-27,2020-05-18,5,4,1,541,10,Champions
501,82,2,3630.0,2018-02-22,2020-04-06,5,4,4,544,13,Champions
502,22,3,19768.0,2020-04-15,2020-06-05,5,5,5,555,15,Champions
503,234,3,5510.0,2017-11-15,2019-11-06,4,5,4,454,13,Champions
504,197,3,19139.0,2017-10-13,2019-12-13,4,5,5,455,14,Champions
506,719,1,157.0,2018-07-09,2018-07-09,1,3,1,131,5,At Risk
507,995,1,833.0,2017-10-06,2017-10-06,1,3,2,132,6,At Risk
508,30,3,12833.0,2018-11-09,2020-05-28,5,5,5,555,15,Champions
509,647,1,1296.0,2018-09-19,2018-09-19,2,3,3,233,8,At Risk
510,493,4,14042.0,2018-06-20,2019-02-20,2,5,5,255,12,Loyal / Active
513,747,1,6833.0,2018-06-11,2018-06-11,1,3,4,134,8,At Risk
514,369,1,93.0,2019-06-24,2019-06-24,3,3,1,331,7,Low Engagement
515,222,1,903.0,2019-11-18,2019-11-18,4,3,2,432,9,Low Engagement
516,323,3,2523.0,2017-10-09,2019-08-09,3,5,3,353,11,Loyal / Active
517,444,1,60583.0,2019-04-10,2019-04-10,3,3,5,335,11,Low Engagement
518,235,1,162.0,2019-11-05,2019-11-05,4,3,1,431,8,Low Engagement
519,127,1,407.0,2020-02-21,2020-02-21,5,3,2,532,10,Low Engagement
520,400,5,20199.0,2018-03-09,2019-05-24,3,5,5,355,13,Loyal / Active
521,516,2,5162.0,2018-03-05,2019-01-28,2,4,4,244,10,Loyal / Active
522,12,2,3736.0,2020-03-16,2020-06-15,5,4,4,544,13,Champions
523,295,1,523.0,2019-09-06,2019-09-06,4,3,2,432,9,Low Engagement
524,757,3,445.0,2018-02-08,2018-06-01,1,5,2,152,8,At Risk
525,150,1,65.0,2020-01-29,2020-01-29,4,3,1,431,8,Low Engagement
526,46,3,3435.0,2018-11-09,2020-05-12,5,5,3,553,13,Champions
527,73,4,7144.0,2018-11-02,2020-04-15,5,5,4,554,14,Champions
528,25,3,2894.0,2018-06-11,2020-06-02,5,5,3,553,13,Champions
529,709,2,115639.0,2018-01-18,2018-07-19,1,4,5,145,10,At Risk
532,521,2,7333.0,2018-08-13,2019-01-23,2,4,4,244,10,Loyal / Active
533,296,3,6209.0,2018-07-30,2019-09-05,4,5,4,454,13,Champions
534,113,3,2065.0,2017-11-17,2020-03-06,5,5,3,553,13,Champions
536,884,1,7079.0,2018-01-25,2018-01-25,1,3,4,134,8,At Risk
537,86,1,1125.0,2020-04-02,2020-04-02,5,3,3,533,11,Low Engagement
538,168,2,2889.0,2019-05-23,2020-01-11,4,4,3,443,11,Champions
539,257,3,3653.0,2018-11-22,2019-10-14,4,5,4,454,13,Champions
540,814,1,7356.0,2018-04-05,2018-04-05,1,3,4,134,8,At Risk
541,312,2,935.0,2018-11-29,2019-08-20,3,4,2,342,9,Loyal / Active
544,264,1,13468.0,2019-10-07,2019-10-07,4,3,5,435,12,Low Engagement
545,941,2,21731.0,2017-11-29,2017-11-29,1,4,5,145,10,At Risk
548,600,2,14616.0,2017-11-28,2018-11-05,2,4,5,245,11,Loyal / Active
549,60,1,10000.0,2020-04-28,2020-04-28,5,3,4,534,12,Low Engagement
550,228,3,1171.0,2018-08-21,2019-11-12,4,5,3,453,12,Champions
551,968,1,15486.0,2017-11-02,2017-11-02,1,3,5,135,9,At Risk
552,841,2,807532.0,2018-02-01,2018-03-09,1,4,5,145,10,At Risk
553,771,1,111.0,2018-05-18,2018-05-18,1,3,1,131,5,At Risk
554,677,3,10079.0,2018-02-19,2018-08-20,2,5,4,254,11,Loyal / Active
555,501,1,88.0,2019-02-12,2019-02-12,2,3,1,231,6,At Risk
556,761,1,1278.0,2018-05-28,2018-05-28,1,3,3,133,7,At Risk
557,417,1,537.0,2019-05-07,2019-05-07,3,3,2,332,8,Low Engagement
560,386,3,4301.0,2018-09-28,2019-06-07,3,5,4,354,12,Loyal / Active
562,465,2,357.0,2018-02-12,2019-03-20,3,4,2,342,9,Loyal / Active
563,37,4,6759.0,2018-01-23,2020-05-21,5,5,4,554,14,Champions
565,172,1,97.0,2020-01-07,2020-01-07,4,3,1,431,8,Low Engagement
566,690,1,1167.0,2018-08-07,2018-08-07,1,3,3,133,7,At Risk
567,752,1,250.0,2018-06-06,2018-06-06,1,3,1,131,5,At Risk
568,25,3,3292.0,2019-05-06,2020-06-02,5,5,3,553,13,Champions
569,883,2,1467.0,2017-11-20,2018-01-26,1,4,3,143,8,At Risk
570,603,1,815.0,2018-11-02,2018-11-02,2,3,2,232,7,At Risk
571,450,1,3065.0,2019-04-04,2019-04-04,3,3,3,333,9,Low Engagement
572,95,3,3977.0,2017-10-13,2020-03-24,5,5,4,554,14,Champions
573,443,1,296.0,2019-04-11,2019-04-11,3,3,1,331,7,Low Engagement
574,256,1,6481.0,2019-10-15,2019-10-15,4,3,4,434,11,Low Engagement
575,274,1,144.0,2019-09-27,2019-09-27,4,3,1,431,8,Low Engagement
576,148,2,10722.0,2019-01-16,2020-01-31,4,4,4,444,12,Champions
577,192,2,111.0,2019-03-22,2019-12-18,4,4,1,441,9,Champions
580,338,1,97.0,2019-07-25,2019-07-25,3,3,1,331,7,Low Engagement
581,773,2,347.0,2018-01-05,2018-05-16,1,4,2,142,7,At Risk
582,40,2,14172.0,2019-10-28,2020-05-18,5,4,5,545,14,Champions
583,150,1,17394.0,2020-01-29,2020-01-29,4,3,5,435,12,Low Engagement
585,226,2,10583.0,2019-01-15,2019-11-14,4,4,4,444,12,Champions
586,163,3,40204.0,2018-05-04,2020-01-16,4,5,5,455,14,Champions
589,599,3,653.0,2017-11-27,2018-11-06,2,5,2,252,9,Loyal / Active
590,18,3,2657.0,2018-11-28,2020-06-09,5,5,3,553,13,Champions
591,375,1,12583.0,2019-06-18,2019-06-18,3,3,5,335,11,Low Engagement
593,705,2,268.0,2018-04-03,2018-07-23,1,4,1,141,6,At Risk
594,807,1,407.0,2018-04-12,2018-04-12,1,3,2,132,6,At Risk
595,355,1,2120.0,2019-07-08,2019-07-08,3,3,3,333,9,Low Engagement
596,264,3,3412.0,2018-02-15,2019-10-07,4,5,3,453,12,Champions
597,51,2,22805.0,2018-12-17,2020-05-07,5,4,5,545,14,Champions
598,778,1,3778.0,2018-05-11,2018-05-11,1,3,4,134,8,At Risk
599,135,1,509.0,2020-02-13,2020-02-13,5,3,2,532,10,Low Engagement
600,436,2,1320.0,2018-05-14,2019-04-18,3,4,3,343,10,Loyal / Active
601,89,2,9796.0,2017-11-29,2020-03-30,5,4,4,544,13,Champions
602,82,3,77759.0,2018-05-11,2020-04-06,5,5,5,555,15,Champions
603,446,1,338.0,2019-04-08,2019-04-08,3,3,2,332,8,Low Engagement
604,262,1,3843.0,2019-10-09,2019-10-09,4,3,4,434,11,Low Engagement
605,47,3,6333.0,2017-11-22,2020-05-11,5,5,4,554,14,Champions
608,774,1,815.0,2018-05-15,2018-05-15,1,3,2,132,6,At Risk
609,354,1,23856.0,2019-07-09,2019-07-09,3,3,5,335,11,Low Engagement
610,164,4,121950.0,2017-11-20,2020-01-15,4,5,5,455,14,Champions
611,872,1,542.0,2018-02-06,2018-02-06,1,3,2,132,6,At Risk
612,848,1,46.0,2018-03-02,2018-03-02,1,3,1,131,5,At Risk
613,745,1,6389.0,2018-06-13,2018-06-13,1,3,4,134,8,At Risk
614,848,1,310.0,2018-03-02,2018-03-02,1,3,1,131,5,At Risk
615,130,3,2325.0,2018-05-23,2020-02-18,5,5,3,553,13,Champions
616,142,3,39598.0,2018-11-30,2020-02-06,5,5,5,555,15,Champions
618,404,1,65.0,2019-05-20,2019-05-20,3,3,1,331,7,Low Engagement
619,19,1,93.0,2020-06-08,2020-06-08,5,3,1,531,9,Low Engagement
620,590,1,5019.0,2018-11-15,2018-11-15,2,3,4,234,9,At Risk
621,88,1,1190.0,2020-03-31,2020-03-31,5,3,3,533,11,Low Engagement
622,197,3,25505.0,2018-02-08,2019-12-13,4,5,5,455,14,Champions
623,305,2,2291.0,2019-02-01,2019-08-27,3,4,3,343,10,Loyal / Active
624,537,1,282.0,2019-01-07,2019-01-07,2,3,1,231,6,At Risk
625,284,3,9592.0,2018-11-28,2019-09-17,4,5,4,454,13,Champions
626,362,3,5250.0,2018-05-25,2019-07-01,3,5,4,354,12,Loyal / Active
627,569,1,370.0,2018-12-06,2018-12-06,2,3,2,232,7,At Risk
629,101,1,120.0,2020-03-18,2020-03-18,5,3,1,531,9,Low Engagement
630,596,3,1852.0,2018-03-20,2018-11-09,2,5,3,253,10,Loyal / Active
631,360,1,5958.0,2019-07-03,2019-07-03,3,3,4,334,10,Low Engagement
632,486,3,944.0,2018-02-28,2019-02-27,2,5,2,252,9,Loyal / Active
633,571,1,167.0,2018-12-04,2018-12-04,2,3,1,231,6,At Risk
634,732,2,2116.0,2018-01-19,2018-06-26,1,4,3,143,8,At Risk
636,827,2,1421.0,2018-03-13,2018-03-23,1,4,3,143,8,At Risk
637,240,2,7148.0,2018-07-05,2019-10-31,4,4,4,444,12,Champions
639,109,4,31931.0,2019-05-10,2020-03-10,5,5,5,555,15,Champions
640,786,2,8852.0,2018-01-04,2018-05-03,1,4,4,144,9,At Risk
642,684,1,370.0,2018-08-13,2018-08-13,2,3,2,232,7,At Risk
643,71,3,3976.0,2018-02-08,2020-04-17,5,5,4,554,14,Champions
644,290,3,15518.0,2018-06-06,2019-09-11,4,5,5,455,14,Champions
647,470,2,172028.0,2018-01-24,2019-03-15,3,4,5,345,12,Loyal / Active
648,765,1,10356.0,2018-05-24,2018-05-24,1,3,4,134,8,At Risk
649,722,2,250.0,2017-12-08,2018-07-06,1,4,1,141,6,At Risk
651,666,3,10074.0,2017-11-02,2018-08-31,2,5,4,254,11,Loyal / Active
652,23,1,30625.0,2020-06-04,2020-06-04,5,3,5,535,13,Low Engagement
653,365,1,315.0,2019-06-28,2019-06-28,3,3,2,332,8,Low Engagement
655,190,4,13454.0,2018-04-10,2019-12-20,4,5,5,455,14,Champions
656,323,1,708.0,2019-08-09,2019-08-09,3,3,2,332,8,Low Engagement
657,380,2,13111.0,2018-02-22,2019-06-13,3,4,5,345,12,Loyal / Active
659,631,1,185.0,2018-10-05,2018-10-05,2,3,1,231,6,At Risk
660,431,2,1236.0,2018-03-07,2019-04-23,3,4,3,343,10,Loyal / Active
661,473,2,3023.0,2018-08-13,2019-03-12,2,4,3,243,9,Loyal / Active
663,877,1,111.0,2018-02-01,2018-02-01,1,3,1,131,5,At Risk
664,214,1,1023.0,2019-11-26,2019-11-26,4,3,2,432,9,Low Engagement
665,443,1,2236.0,2019-04-11,2019-04-11,3,3,3,333,9,Low Engagement
667,579,1,569.0,2018-11-26,2018-11-26,2,3,2,232,7,At Risk
668,316,2,2713.0,2019-02-25,2019-08-16,3,4,3,343,10,Loyal / Active
670,32,2,11459.0,2018-08-06,2020-05-26,5,4,4,544,13,Champions
671,886,1,2148.0,2018-01-23,2018-01-23,1,3,3,133,7,At Risk
674,724,1,144.0,2018-07-04,2018-07-04,1,3,1,131,5,At Risk
675,338,5,1977.0,2017-10-24,2019-07-25,3,5,3,353,11,Loyal / Active
676,58,2,10736.0,2020-02-17,2020-04-30,5,4,4,544,13,Champions
677,211,2,171.0,2018-09-25,2019-11-29,4,4,1,441,9,Champions
678,100,2,26194.0,2019-09-26,2020-03-19,5,4,5,545,14,Champions
680,15,3,4903.0,2019-06-14,2020-06-12,5,5,4,554,14,Champions
682,424,2,5143.0,2018-08-20,2019-04-30,3,4,4,344,11,Loyal / Active
683,389,1,218.0,2019-06-04,2019-06-04,3,3,1,331,7,Low Engagement
685,935,1,15829.0,2017-12-05,2017-12-05,1,3,5,135,9,At Risk
686,58,1,2634.0,2020-04-30,2020-04-30,5,3,3,533,11,Low Engagement
687,387,1,204.0,2019-06-06,2019-06-06,3,3,1,331,7,Low Engagement
688,460,2,20560.0,2019-03-12,2019-03-25,3,4,5,345,12,Loyal / Active
689,222,3,22889.0,2018-01-19,2019-11-18,4,5,5,455,14,Champions
692,431,3,658.0,2018-04-12,2019-04-23,3,5,2,352,10,Loyal / Active
693,60,3,3754.0,2017-12-13,2020-04-28,5,5,4,554,14,Champions
694,333,4,17676.0,2018-04-16,2019-07-30,3,5,5,355,13,Loyal / Active
695,683,2,3936.0,2018-08-09,2018-08-14,2,4,4,244,10,Loyal / Active
696,635,3,3948.0,2017-11-24,2018-10-01,2,5,4,254,11,Loyal / Active
698,186,2,9130.0,2019-01-25,2019-12-24,4,4,4,444,12,Champions
699,813,1,106.0,2018-04-06,2018-04-06,1,3,1,131,5,At Risk
700,213,2,417.0,2019-08-12,2019-11-27,4,4,2,442,10,Champions
702,324,2,8546.0,2018-02-15,2019-08-08,3,4,4,344,11,Loyal / Active
703,29,3,1343.0,2018-04-23,2020-05-29,5,5,3,553,13,Champions
704,201,2,3556.0,2018-03-02,2019-12-09,4,4,3,443,11,Champions
707,382,2,454.0,2019-01-23,2019-06-11,3,4,2,342,9,Loyal / Active
708,394,2,606.0,2018-05-22,2019-05-30,3,4,2,342,9,Loyal / Active
709,213,1,579.0,2019-11-27,2019-11-27,4,3,2,432,9,Low Engagement
710,214,2,2857.0,2018-11-30,2019-11-26,4,4,3,443,11,Champions
711,556,2,306.0,2018-07-25,2018-12-19,2,4,1,241,7,Loyal / Active
712,226,4,63311.0,2017-12-27,2019-11-14,4,5,5,455,14,Champions
713,206,3,1245.0,2018-06-26,2019-12-04,4,5,3,453,12,Champions
714,106,4,1806.0,2018-06-08,2020-03-13,5,5,3,553,13,Champions
715,422,1,79.0,2019-05-02,2019-05-02,3,3,1,331,7,Low Engagement
716,837,3,1597.0,2018-02-14,2018-03-13,1,5,3,153,9,At Risk
717,690,1,269.0,2018-08-07,2018-08-07,1,3,1,131,5,At Risk
718,382,1,162.0,2019-06-11,2019-06-11,3,3,1,331,7,Low Engagement
719,417,1,860306.0,2019-05-07,2019-05-07,3,3,5,335,11,Low Engagement
720,340,3,1045.0,2018-06-12,2019-07-23,3,5,3,353,11,Loyal / Active
721,408,2,6643.0,2018-12-21,2019-05-16,3,4,4,344,11,Loyal / Active
722,424,2,21578.0,2018-08-17,2019-04-30,3,4,5,345,12,Loyal / Active
723,173,4,57385.0,2018-07-12,2020-01-06,4,5,5,455,14,Champions
724,589,3,44361.0,2018-07-11,2018-11-16,2,5,5,255,12,Loyal / Active
725,627,1,74.0,2018-10-09,2018-10-09,2,3,1,231,6,At Risk
726,570,1,699.0,2018-12-05,2018-12-05,2,3,2,232,7,At Risk
727,718,1,1093.0,2018-07-10,2018-07-10,1,3,3,133,7,At Risk
728,338,1,171.0,2019-07-25,2019-07-25,3,3,1,331,7,Low Engagement
729,222,1,204.0,2019-11-18,2019-11-18,4,3,1,431,8,Low Engagement
730,351,2,218.0,2018-05-31,2019-07-12,3,4,1,341,8,Loyal / Active
731,521,1,7565.0,2019-01-23,2019-01-23,2,3,4,234,9,At Risk
732,58,1,21722.0,2020-04-30,2020-04-30,5,3,5,535,13,Low Engagement
733,347,2,30398.0,2018-08-08,2019-07-16,3,4,5,345,12,Loyal / Active
734,141,1,898.0,2020-02-07,2020-02-07,5,3,2,532,10,Low Engagement
735,53,2,11949.0,2020-03-05,2020-05-05,5,4,4,544,13,Champions
736,494,2,38009.0,2018-04-12,2019-02-19,2,4,5,245,11,Loyal / Active
737,515,2,5361.0,2018-06-19,2019-01-29,2,4,4,244,10,Loyal / Active
739,218,1,236.0,2019-11-22,2019-11-22,4,3,1,431,8,Low Engagement
740,836,1,139.0,2018-03-14,2018-03-14,1,3,1,131,5,At Risk
743,359,2,235473.0,2018-02-05,2019-07-04,3,4,5,345,12,Loyal / Active
744,107,5,28829.0,2017-12-18,2020-03-12,5,5,5,555,15,Champions
746,94,2,16657.0,2018-03-21,2020-03-25,5,4,5,545,14,Champions
747,281,2,12014.0,2019-03-11,2019-09-20,4,4,4,444,12,Champions
748,806,1,116.0,2018-04-13,2018-04-13,1,3,1,131,5,At Risk
749,877,1,2486.0,2018-02-01,2018-02-01,1,3,3,133,7,At Risk
750,159,3,10755.0,2017-12-08,2020-01-20,4,5,4,454,13,Champions
751,677,1,157.0,2018-08-20,2018-08-20,2,3,1,231,6,At Risk
752,158,2,129625.0,2018-04-11,2020-01-21,4,4,5,445,13,Champions
753,964,1,65.0,2017-11-06,2017-11-06,1,3,1,131,5,At Risk
754,145,1,3884.0,2020-02-03,2020-02-03,4,3,4,434,11,Low Engagement
756,123,1,38611.0,2020-02-25,2020-02-25,5,3,5,535,13,Low Engagement
757,460,2,12324.0,2018-08-08,2019-03-25,3,4,4,344,11,Loyal / Active
758,141,1,7528.0,2020-02-07,2020-02-07,5,3,4,534,12,Low Engagement
759,474,3,7848.0,2018-07-17,2019-03-11,2,5,4,254,11,Loyal / Active
760,327,1,3333.0,2019-08-05,2019-08-05,3,3,3,333,9,Low Engagement
761,379,1,380.0,2019-06-14,2019-06-14,3,3,2,332,8,Low Engagement
762,618,2,371.0,2018-08-16,2018-10-18,2,4,2,242,8,Loyal / Active
763,59,2,2473.0,2017-11-03,2020-04-29,5,4,3,543,12,Champions
764,648,1,213.0,2018-09-18,2018-09-18,2,3,1,231,6,At Risk
766,32,2,644.0,2020-03-03,2020-05-26,5,4,2,542,11,Champions
768,73,3,5097.0,2019-09-18,2020-04-15,5,5,4,554,14,Champions
769,418,3,1865.0,2017-10-27,2019-05-06,3,5,3,353,11,Loyal / Active
772,983,1,769.0,2017-10-18,2017-10-18,1,3,2,132,6,At Risk
773,142,3,168348.0,2018-05-03,2020-02-06,5,5,5,555,15,Champions
774,996,1,65.0,2017-10-05,2017-10-05,1,3,1,131,5,At Risk
775,458,2,3838.0,2018-10-08,2019-03-27,3,4,4,344,11,Loyal / Active
777,827,3,22351.0,2018-01-04,2018-03-23,1,5,5,155,11,At Risk
778,186,4,3315.0,2018-10-03,2019-12-24,4,5,3,453,12,Champions
780,822,1,5370.0,2018-03-28,2018-03-28,1,3,4,134,8,At Risk
781,60,2,19111.0,2019-09-16,2020-04-28,5,4,5,545,14,Champions
782,633,1,449.0,2018-10-03,2018-10-03,2,3,2,232,7,At Risk
783,583,2,1342.0,2018-03-29,2018-11-22,2,4,3,243,9,Loyal / Active
784,527,2,213.0,2018-02-14,2019-01-17,2,4,1,241,7,Loyal / Active
785,529,2,671.0,2018-07-27,2019-01-15,2,4,2,242,8,Loyal / Active
786,102,2,41352.0,2018-10-19,2020-03-17,5,4,5,545,14,Champions
787,892,2,2282.0,2017-11-03,2018-01-17,1,4,3,143,8,At Risk
788,414,3,36439.0,2017-11-28,2019-05-10,3,5,5,355,13,Loyal / Active
790,645,2,269.0,2018-04-27,2018-09-21,2,4,1,241,7,Loyal / Active
792,61,2,1976.0,2018-03-29,2020-04-27,5,4,3,543,12,Champions
793,502,1,20597.0,2019-02-11,2019-02-11,2,3,5,235,10,At Risk
794,89,2,240.0,2019-04-05,2020-03-30,5,4,1,541,10,Champions
795,850,1,79.0,2018-02-28,2018-02-28,1,3,1,131,5,At Risk
796,453,3,1125.0,2017-12-01,2019-04-01,3,5,3,353,11,Loyal / Active
797,311,1,810.0,2019-08-21,2019-08-21,3,3,2,332,8,Low Engagement
798,283,3,389.0,2018-02-05,2019-09-18,4,5,2,452,11,Champions
799,208,2,1523.0,2018-04-10,2019-12-02,4,4,3,443,11,Champions
801,201,1,120.0,2019-12-09,2019-12-09,4,3,1,431,8,Low Engagement
802,81,1,1023.0,2020-04-07,2020-04-07,5,3,2,532,10,Low Engagement
803,785,2,6597.0,2018-02-12,2018-05-04,1,4,4,144,9,At Risk
804,612,2,1856.0,2017-12-07,2018-10-24,2,4,3,243,9,Loyal / Active
805,905,1,5426.0,2018-01-04,2018-01-04,1,3,4,134,8,At Risk
806,344,1,2370.0,2019-07-19,2019-07-19,3,3,3,333,9,Low Engagement
807,19,1,875.0,2020-06-08,2020-06-08,5,3,2,532,10,Low Engagement
809,424,2,1431.0,2018-04-04,2019-04-30,3,4,3,343,10,Loyal / Active
810,282,1,1370.0,2019-09-19,2019-09-19,4,3,3,433,10,Low Engagement
811,491,2,3116.0,2018-12-27,2019-02-22,2,4,3,243,9,Loyal / Active
812,487,1,144.0,2019-02-26,2019-02-26,2,3,1,231,6,At Risk
813,983,1,162.0,2017-10-18,2017-10-18,1,3,1,131,5,At Risk
814,225,1,194.0,2019-11-15,2019-11-15,4,3,1,431,8,Low Engagement
815,641,1,269.0,2018-09-25,2018-09-25,2,3,1,231,6,At Risk
816,169,1,74.0,2020-01-10,2020-01-10,4,3,1,431,8,Low Engagement
817,284,3,13755.0,2017-12-22,2019-09-17,4,5,5,455,14,Champions
818,135,1,574.0,2020-02-13,2020-02-13,5,3,2,532,10,Low Engagement
819,183,2,2060.0,2019-06-05,2019-12-27,4,4,3,443,11,Champions
820,290,2,2814.0,2018-08-17,2019-09-11,4,4,3,443,11,Champions
821,590,2,8792.0,2018-04-17,2018-11-15,2,4,4,244,10,Loyal / Active
824,827,1,134.0,2018-03-23,2018-03-23,1,3,1,131,5,At Risk
825,968,1,4745.0,2017-11-02,2017-11-02,1,3,4,134,8,At Risk
826,928,1,208.0,2017-12-12,2017-12-12,1,3,1,131,5,At Risk
827,253,1,206532.0,2019-10-18,2019-10-18,4,3,5,435,12,Low Engagement
828,64,1,560.0,2020-04-24,2020-04-24,5,3,2,532,10,Low Engagement
829,282,2,15051.0,2019-09-02,2019-09-19,4,4,5,445,13,Champions
830,72,2,6014.0,2018-07-23,2020-04-16,5,4,4,544,13,Champions
832,813,1,606.0,2018-04-06,2018-04-06,1,3,2,132,6,At Risk
835,638,1,755.0,2018-09-28,2018-09-28,2,3,2,232,7,At Risk
836,59,1,9394.0,2020-04-29,2020-04-29,5,3,4,534,12,Low Engagement
837,459,1,407.0,2019-03-26,2019-03-26,3,3,2,332,8,Low Engagement
839,855,1,80977.0,2018-02-23,2018-02-23,1,3,5,135,9,At Risk
840,12,2,4398.0,2019-09-23,2020-06-15,5,4,4,544,13,Champions
842,240,3,24681.0,2019-05-28,2019-10-31,4,5,5,455,14,Champions
843,911,1,93.0,2017-12-29,2017-12-29,1,3,1,131,5,At Risk
844,233,1,2542.0,2019-11-07,2019-11-07,4,3,3,433,10,Low Engagement
846,758,2,11051.0,2018-02-12,2018-05-31,1,4,4,144,9,At Risk
848,529,3,161551.0,2017-11-20,2019-01-15,2,5,5,255,12,Loyal / Active
849,575,1,5926.0,2018-11-30,2018-11-30,2,3,4,234,9,At Risk
851,953,1,153.0,2017-11-17,2017-11-17,1,3,1,131,5,At Risk
852,114,4,2574.0,2018-08-22,2020-03-05,5,5,3,553,13,Champions
853,142,2,5199.0,2018-11-30,2020-02-06,5,4,4,544,13,Champions
854,19,2,745.0,2019-02-06,2020-06-08,5,4,2,542,11,Champions
855,627,2,1801.0,2017-12-20,2018-10-09,2,4,3,243,9,Loyal / Active
856,288,2,9009.0,2017-12-29,2019-09-13,4,4,4,444,12,Champions
857,570,1,213.0,2018-12-05,2018-12-05,2,3,1,231,6,At Risk
858,816,1,336495.0,2018-04-03,2018-04-03,1,3,5,135,9,At Risk
860,271,2,380.0,2017-10-06,2019-09-30,4,4,2,442,10,Champions
863,191,2,7060.0,2019-08-13,2019-12-19,4,4,4,444,12,Champions
864,702,4,41379.0,2017-10-30,2018-07-26,1,5,5,155,11,At Risk
866,802,1,0.0,2018-04-17,2018-04-17,1,3,1,131,5,At Risk
867,183,5,8120.0,2018-01-08,2019-12-27,4,5,4,454,13,Champions
868,506,3,10361.0,2017-10-24,2019-02-07,2,5,4,254,11,Loyal / Active
869,653,1,741.0,2018-09-13,2018-09-13,2,3,2,232,7,At Risk
870,415,1,1495.0,2019-05-09,2019-05-09,3,3,3,333,9,Low Engagement
871,124,1,46.0,2020-02-24,2020-02-24,5,3,1,531,9,Low Engagement
