order_id,order_date,year,month,year_month,user_id,r_id,qty,qty_capped,amount,revenue,is_zero_amount,has_restaurant,currency,order_type,order_id_raw_tag
ORD0000226,2018-07-20,2018,7,2018-07,21716,226773.0,1,1.0,796,796.0,False,True,INR,Other,C745683597
ORD0000227,2018-07-27,2018,7,2018-07,3973,385197.0,1,1.0,796,796.0,False,True,INR,Veg,A651668806
ORD0000228,2018-08-03,2018,8,2018-08,80534,431115.0,1,1.0,1593,1593.0,False,True,INR,Veg,B982431416
ORD0000229,2018-10-12,2018,10,2018-10,5105,508583.0,1,1.0,514,514.0,False,True,INR,Non-Veg,C325436038
ORD0000230,2018-10-17,2018,10,2018-10,41699,132538.0,1,1.0,4759,4759.0,False,True,INR,Other,B888596997
ORD0000231,2018-10-25,2018,10,2018-10,93225,394140.0,1,1.0,1190,1190.0,False,True,INR,Other,E444739322
ORD0000232,2018-10-26,2018,10,2018-10,41086,124500.0,1,1.0,1190,1190.0,False,True,INR,Other,C993941316
ORD0000233,2018-10-31,2018,10,2018-10,95693,370259.0,3,3.0,4106,4106.0,False,True,INR,Non-Veg,D364059231
ORD0000234,2018-11-05,2018,11,2018-11,17157,533855.0,2,2.0,5949,5949.0,False,True,INR,Other,B609723840
ORD0000235,2018-11-06,2018,11,2018-11,26770,125180.0,2,2.0,5949,5949.0,False,True,INR,Veg,A198477997
ORD0000236,2018-12-07,2018,12,2018-12,91483,263297.0,1,1.0,514,514.0,False,True,INR,Non-Veg,A446552445
ORD0000237,2018-12-14,2018,12,2018-12,22416,410629.0,1,1.0,514,514.0,False,True,INR,Non-Veg,C249849747
ORD0000238,2018-12-21,2018,12,2018-12,21591,461084.0,1,1.0,514,514.0,False,True,INR,Non-Veg,D410368464
ORD0000239,2018-12-28,2018,12,2018-12,14159,499377.0,1,1.0,0,,True,True,INR,Veg,E725787602
ORD0000240,2019-01-28,2019,1,2019-01,81159,390901.0,1,1.0,514,514.0,False,True,INR,Veg,E465485886
ORD0000241,2019-02-01,2019,2,2019-02,33026,127306.0,1,1.0,514,514.0,False,True,INR,Non-Veg,C670944572
ORD0000242,2019-02-08,2019,2,2019-02,70197,111386.0,1,1.0,1028,1028.0,False,True,INR,Non-Veg,D148809348
ORD0000243,2019-02-15,2019,2,2019-02,68124,308169.0,1,1.0,2056,2056.0,False,True,INR,Veg,D606502286
ORD0000244,2019-02-22,2019,2,2019-02,31683,537808.0,1,1.0,796,796.0,False,True,INR,Other,D225377118
ORD0000245,2019-02-22,2019,2,2019-02,26824,433648.0,1,1.0,1542,1542.0,False,True,INR,Other,B851627094
ORD0000246,2019-03-01,2019,3,2019-03,20053,115931.0,1,1.0,514,514.0,False,True,INR,Veg,E342839211
ORD0000247,2019-03-08,2019,3,2019-03,20595,579047.0,1,1.0,1028,1028.0,False,True,INR,Veg,E112351193
ORD0000248,2019-04-12,2019,4,2019-04,64678,174464.0,1,1.0,796,796.0,False,True,INR,Other,A591311446
ORD0000249,2019-06-03,2019,6,2019-06,57538,163435.0,1,1.0,796,796.0,False,True,INR,Veg,B441473871
ORD0000250,2019-06-17,2019,6,2019-06,1389,417015.0,1,1.0,1593,1593.0,False,True,INR,Other,B494714071
ORD0000251,2019-06-24,2019,6,2019-06,27107,376602.0,1,1.0,796,796.0,False,True,INR,Other,B286492816
ORD0000252,2019-07-15,2019,7,2019-07,239,546139.0,1,1.0,611,611.0,False,True,INR,Other,E303872218
ORD0000253,2019-08-16,2019,8,2019-08,21233,102578.0,1,1.0,1028,1028.0,False,True,INR,Non-Veg,A429300865
ORD0000254,2019-09-27,2019,9,2019-09,29788,503432.0,1,1.0,514,514.0,False,True,INR,Veg,B584667738
ORD0000255,2019-10-04,2019,10,2019-10,41340,514288.0,1,1.0,514,514.0,False,True,INR,Other,A976337918
ORD0000256,2019-10-18,2019,10,2019-10,36937,552372.0,1,1.0,514,514.0,False,True,INR,Other,E372741555
ORD0000257,2019-10-21,2019,10,2019-10,17267,385938.0,1,1.0,796,796.0,False,True,INR,Non-Veg,B577894098
ORD0000258,2019-10-25,2019,10,2019-10,66837,164297.0,1,1.0,796,796.0,False,True,INR,Other,C894216711
ORD0000259,2019-11-01,2019,11,2019-11,35279,579040.0,1,1.0,514,514.0,False,True,INR,Veg,C342152966
ORD0000260,2019-11-04,2019,11,2019-11,93608,539663.0,1,1.0,796,796.0,False,True,INR,Non-Veg,C478539051
ORD0000261,2019-11-08,2019,11,2019-11,26109,120193.0,1,1.0,1593,1593.0,False,True,INR,Other,A648751171
ORD0000262,2019-11-08,2019,11,2019-11,32256,102631.0,1,1.0,514,514.0,False,True,INR,Veg,C378374103
ORD0000263,2019-11-15,2019,11,2019-11,60760,189441.0,1,1.0,3185,3185.0,False,True,INR,Non-Veg,B878435865
ORD0000264,2019-11-15,2019,11,2019-11,30203,102039.0,1,1.0,514,514.0,False,True,INR,Veg,E628557925
ORD0000265,2019-11-18,2019,11,2019-11,98708,127463.0,1,1.0,514,514.0,False,True,INR,Non-Veg,A463049915
ORD0000266,2019-12-06,2019,12,2019-12,45289,109387.0,2,2.0,4778,4778.0,False,True,INR,Other,C410436159
ORD0000267,2019-12-06,2019,12,2019-12,98692,306094.0,1,1.0,514,514.0,False,True,INR,Other,B233890053
ORD0000268,2019-12-13,2019,12,2019-12,49142,102577.0,4,4.0,10352,10352.0,False,True,INR,Non-Veg,D773197037
ORD0000269,2019-12-20,2019,12,2019-12,68017,242722.0,1,1.0,796,796.0,False,True,INR,Non-Veg,C443944281
ORD0000270,2020-06-12,2020,6,2020-06,71065,528374.0,1,1.0,1028,1028.0,False,True,INR,Other,E355797863
ORD0000271,2020-06-16,2020,6,2020-06,45681,355563.0,1,1.0,514,514.0,False,True,INR,Other,A597118906
ORD0000272,2018-06-05,2018,6,2018-06,76291,417020.0,33,33.0,29648,29648.0,False,True,INR,Veg,A989683206
ORD0000273,2017-10-10,2017,10,2017-10,82777,385636.0,240,215.0,143560,143560.0,False,True,INR,Non-Veg,E886615900
ORD0000274,2017-10-11,2017,10,2017-10,30666,546127.0,7,7.0,6204,6204.0,False,True,INR,Veg,E595678430
ORD0000275,2017-10-16,2017,10,2017-10,6590,195788.0,1,1.0,495,495.0,False,True,INR,Veg,C884875490
ORD0000276,2017-10-23,2017,10,2017-10,51094,102040.0,20,20.0,25130,25130.0,False,True,INR,Other,E450820988
ORD0000277,2017-10-25,2017,10,2017-10,3896,414252.0,1,1.0,986,986.0,False,True,INR,Other,B729901184
ORD0000278,2017-11-02,2017,11,2017-11,90057,484449.0,13,13.0,23898,23898.0,False,True,INR,Veg,A830597064
ORD0000279,2017-11-03,2017,11,2017-11,43718,530955.0,1,1.0,296,296.0,False,True,INR,Veg,D392658984
ORD0000280,2017-11-08,2017,11,2017-11,20705,554195.0,1,1.0,356,356.0,False,True,INR,Non-Veg,C962091797
ORD0000281,2017-10-10,2017,10,2017-10,92578,450591.0,100,100.0,41241,41241.0,False,True,INR,Other,A854332330
ORD0000283,2018-04-06,2018,4,2018-04,73050,385811.0,1,1.0,875,875.0,False,True,INR,Veg,C607156793
ORD0000284,2018-04-11,2018,4,2018-04,38727,419356.0,1,1.0,583,583.0,False,True,INR,Other,B859975913
ORD0000285,2018-06-18,2018,6,2018-06,71407,103646.0,6,6.0,7176,7176.0,False,True,INR,Veg,D546115384
ORD0000286,2017-11-23,2017,11,2017-11,89997,120977.0,39,39.0,21412,21412.0,False,True,INR,Other,C150408241
ORD0000287,2017-11-27,2017,11,2017-11,23396,372399.0,35,35.0,19213,19213.0,False,True,INR,Non-Veg,A581281501
ORD0000288,2017-11-28,2017,11,2017-11,65386,455954.0,310,215.0,170185,170185.0,False,True,INR,Other,E105568052
ORD0000289,2017-11-29,2017,11,2017-11,76708,292480.0,184,184.0,101194,101194.0,False,True,INR,Veg,A108325855
ORD0000290,2017-11-30,2017,11,2017-11,44323,512637.0,35,35.0,19213,19213.0,False,True,INR,Veg,B363017045
ORD0000291,2017-11-29,2017,11,2017-11,21594,372402.0,17,17.0,9426,9426.0,False,True,INR,Other,B776949772
ORD0000292,2017-12-19,2017,12,2017-12,33803,530390.0,1,1.0,218,218.0,False,True,INR,Veg,D724306707
ORD0000293,2018-08-07,2018,8,2018-08,7671,372748.0,5,5.0,3093,3093.0,False,True,INR,Veg,D841748105
ORD0000294,2017-12-04,2017,12,2017-12,77012,236464.0,58,58.0,30306,30306.0,False,True,INR,Veg,C960266958
ORD0000295,2018-06-29,2018,6,2018-06,33103,257314.0,38,38.0,52319,52319.0,False,True,INR,Veg,C516020362
ORD0000296,2018-07-02,2018,7,2018-07,23660,525290.0,93,93.0,126296,126296.0,False,True,INR,Non-Veg,D582158671
ORD0000297,2018-07-03,2018,7,2018-07,75074,372401.0,79,79.0,107500,107500.0,False,True,INR,Veg,E987419351
ORD0000298,2018-07-04,2018,7,2018-07,45986,566600.0,1,1.0,273,273.0,False,True,INR,Veg,C231274515
ORD0000299,2018-07-06,2018,7,2018-07,37307,187581.0,3,3.0,3574,3574.0,False,True,INR,Veg,D688052880
ORD0000300,2018-07-13,2018,7,2018-07,5009,364460.0,1,1.0,273,273.0,False,True,INR,Non-Veg,E466675592
ORD0000301,2019-06-07,2019,6,2019-06,33457,350908.0,20,20.0,23403,23403.0,False,True,INR,Veg,E646626992
ORD0000302,2019-07-29,2019,7,2019-07,4443,103645.0,81,81.0,76329,76329.0,False,True,INR,Veg,D679437464
ORD0000303,2019-08-01,2019,8,2019-08,25386,547588.0,5,5.0,4542,4542.0,False,True,INR,Non-Veg,A578315726
ORD0000304,2019-09-19,2019,9,2019-09,70923,363377.0,18,18.0,16579,16579.0,False,True,INR,Other,D978522737
ORD0000305,2019-09-27,2019,9,2019-09,32671,365286.0,90,90.0,105301,105301.0,False,True,INR,Non-Veg,A803971671
ORD0000306,2017-10-09,2017,10,2017-10,62918,174578.0,1,1.0,185,185.0,False,True,INR,Other,D623400515
ORD0000307,2017-10-13,2017,10,2017-10,64287,207907.0,1,1.0,556,556.0,False,True,INR,Non-Veg,D413697119
ORD0000308,2017-10-27,2017,10,2017-10,85714,480302.0,1,1.0,551,551.0,False,True,INR,Veg,B556487228
ORD0000309,2017-11-03,2017,11,2017-11,68740,229462.0,1,1.0,167,167.0,False,True,INR,Other,B302685323
ORD0000310,2017-11-06,2017,11,2017-11,69686,509922.0,1,1.0,333,333.0,False,True,INR,Non-Veg,C630193847
ORD0000311,2017-11-10,2017,11,2017-11,12259,244302.0,1,1.0,500,500.0,False,True,INR,Veg,B251644051
ORD0000312,2017-11-16,2017,11,2017-11,35344,229475.0,1,1.0,333,333.0,False,True,INR,Veg,E732481335
ORD0000313,2017-11-17,2017,11,2017-11,9088,417740.0,1,1.0,333,333.0,False,True,INR,Veg,A866244955
ORD0000314,2017-11-27,2017,11,2017-11,24769,388007.0,1,1.0,500,500.0,False,True,INR,Non-Veg,D959781960
ORD0000315,2017-12-04,2017,12,2017-12,50624,300380.0,1,1.0,833,833.0,False,True,INR,Other,A643127644
ORD0000316,2017-12-08,2017,12,2017-12,5811,190030.0,1,1.0,167,167.0,False,True,INR,Veg,C995662128
ORD0000317,2017-12-11,2017,12,2017-12,83331,180225.0,1,1.0,833,833.0,False,True,INR,Other,D296775857
ORD0000318,2017-12-18,2017,12,2017-12,66009,186918.0,1,1.0,1000,1000.0,False,True,INR,Other,C806962513
ORD0000319,2017-12-27,2017,12,2017-12,76381,383698.0,2,2.0,1833,1833.0,False,True,INR,Veg,A728000148
ORD0000320,2017-12-28,2017,12,2017-12,40866,365232.0,1,1.0,167,167.0,False,True,INR,Veg,A181291420
ORD0000321,2018-01-05,2018,1,2018-01,11018,383695.0,1,1.0,167,167.0,False,True,INR,Veg,E942823246
ORD0000322,2018-01-08,2018,1,2018-01,17420,551764.0,1,1.0,833,833.0,False,True,INR,Veg,A667874101
ORD0000323,2018-01-22,2018,1,2018-01,84389,546062.0,1,1.0,167,167.0,False,True,INR,Veg,C858537636
ORD0000324,2018-02-21,2018,2,2018-02,16476,193441.0,26,26.0,10657,10657.0,False,True,INR,Non-Veg,C126475798
ORD0000325,2018-02-23,2018,2,2018-02,461,165411.0,1,1.0,167,167.0,False,True,INR,Veg,E447448582
ORD0000326,2018-08-03,2018,8,2018-08,34583,127035.0,1,1.0,157,157.0,False,True,INR,Non-Veg,A749273197
ORD0000327,2018-08-24,2018,8,2018-08,1140,281294.0,1,1.0,315,315.0,False,True,INR,Non-Veg,E548637066
ORD0000328,2018-09-21,2018,9,2018-09,34365,383696.0,1,1.0,630,630.0,False,True,INR,Veg,A202855851
ORD0000329,2018-09-28,2018,9,2018-09,25837,383699.0,1,1.0,315,315.0,False,True,INR,Non-Veg,B971582195
ORD0000330,2018-11-09,2018,11,2018-11,43993,406415.0,1,1.0,157,157.0,False,True,INR,Non-Veg,D187875621
ORD0000331,2018-11-16,2018,11,2018-11,1656,400606.0,1,1.0,472,472.0,False,True,INR,Non-Veg,A428271564
ORD0000332,2018-12-07,2018,12,2018-12,19158,127034.0,1,1.0,157,157.0,False,True,INR,Veg,D413908046
ORD0000333,2018-12-14,2018,12,2018-12,37140,496555.0,1,1.0,157,157.0,False,True,INR,Non-Veg,A852654161
ORD0000334,2019-01-25,2019,1,2019-01,8319,368710.0,1,1.0,315,315.0,False,True,INR,Non-Veg,D180105927
ORD0000335,2019-02-01,2019,2,2019-02,25322,302166.0,1,1.0,157,157.0,False,True,INR,Other,D617561428
ORD0000336,2019-02-08,2019,2,2019-02,34568,116271.0,1,1.0,472,472.0,False,True,INR,Veg,A185871182
ORD0000337,2019-02-15,2019,2,2019-02,34540,332173.0,1,1.0,472,472.0,False,True,INR,Non-Veg,B154061012
ORD0000338,2019-02-22,2019,2,2019-02,99740,512784.0,1,1.0,315,315.0,False,True,INR,Other,E528990052
ORD0000339,2019-03-01,2019,3,2019-03,42835,394530.0,1,1.0,472,472.0,False,True,INR,Veg,E964728764
ORD0000340,2019-03-08,2019,3,2019-03,17023,385163.0,1,1.0,315,315.0,False,True,INR,Veg,D916077402
ORD0000341,2019-03-15,2019,3,2019-03,75186,414910.0,1,1.0,157,157.0,False,True,INR,Veg,C961726183
ORD0000342,2019-03-22,2019,3,2019-03,37337,437594.0,1,1.0,315,315.0,False,True,INR,Other,A401626051
ORD0000343,2019-03-29,2019,3,2019-03,84163,367523.0,1,1.0,315,315.0,False,True,INR,Other,A717238185
ORD0000344,2019-04-05,2019,4,2019-04,57605,370137.0,1,1.0,315,315.0,False,True,INR,Veg,B264795239
ORD0000345,2019-04-12,2019,4,2019-04,41023,530618.0,1,1.0,787,787.0,False,True,INR,Veg,A251553014
ORD0000346,2019-04-23,2019,4,2019-04,47164,484451.0,1,1.0,630,630.0,False,True,INR,Non-Veg,D312368138
ORD0000347,2019-04-29,2019,4,2019-04,78967,472498.0,1,1.0,472,472.0,False,True,INR,Non-Veg,E794988147
ORD0000348,2019-05-06,2019,5,2019-05,19311,381376.0,1,1.0,315,315.0,False,True,INR,Non-Veg,E418124716
ORD0000349,2019-05-10,2019,5,2019-05,26444,423682.0,1,1.0,787,787.0,False,True,INR,Other,D177240826
ORD0000350,2019-05-17,2019,5,2019-05,6563,472852.0,1,1.0,1102,1102.0,False,True,INR,Non-Veg,D532639286
ORD0000351,2019-06-03,2019,6,2019-06,94769,109260.0,1,1.0,787,787.0,False,True,INR,Veg,E239839729
ORD0000352,2019-06-07,2019,6,2019-06,42597,110560.0,1,1.0,157,157.0,False,True,INR,Other,B244262641
ORD0000353,2019-06-17,2019,6,2019-06,71000,518550.0,1,1.0,315,315.0,False,True,INR,Veg,E156504040
ORD0000354,2019-06-24,2019,6,2019-06,13451,568511.0,1,1.0,315,315.0,False,True,INR,Veg,E709221071
ORD0000355,2019-06-28,2019,6,2019-06,653,369083.0,1,1.0,315,315.0,False,True,INR,Non-Veg,C675487762
ORD0000356,2019-07-05,2019,7,2019-07,28963,109771.0,1,1.0,472,472.0,False,True,INR,Non-Veg,A445798267
ORD0000357,2019-07-12,2019,7,2019-07,30377,492183.0,1,1.0,630,630.0,False,True,INR,Veg,B874635187
ORD0000358,2019-07-19,2019,7,2019-07,86094,152803.0,1,1.0,944,944.0,False,True,INR,Veg,D274867384
ORD0000359,2019-07-26,2019,7,2019-07,25079,164125.0,2,2.0,1417,1417.0,False,True,INR,Veg,D254784303
ORD0000360,2019-08-02,2019,8,2019-08,80312,350307.0,2,2.0,1417,1417.0,False,True,INR,Veg,E666979168
ORD0000361,2019-08-09,2019,8,2019-08,81715,502166.0,1,1.0,787,787.0,False,True,INR,Other,B751261649
ORD0000362,2019-08-16,2019,8,2019-08,33376,531799.0,1,1.0,1259,1259.0,False,True,INR,Other,D857046793
ORD0000363,2019-09-02,2019,9,2019-09,69029,380534.0,2,2.0,1574,1574.0,False,True,INR,Non-Veg,E756604873
ORD0000364,2019-09-03,2019,9,2019-09,35281,394135.0,1,1.0,630,630.0,False,True,INR,Non-Veg,A649703670
ORD0000365,2019-09-06,2019,9,2019-09,18749,153648.0,1,1.0,157,157.0,False,True,INR,Other,B541661392
ORD0000366,2019-09-13,2019,9,2019-09,66146,556855.0,2,2.0,1417,1417.0,False,True,INR,Non-Veg,C307215671
ORD0000367,2019-09-20,2019,9,2019-09,49872,489107.0,1,1.0,630,630.0,False,True,INR,Other,B857087169
ORD0000368,2019-09-23,2019,9,2019-09,88104,569383.0,200,200.0,66111,66111.0,False,True,INR,Non-Veg,A872381817
ORD0000369,2019-09-27,2019,9,2019-09,30000,531219.0,2,2.0,1884,1884.0,False,True,INR,Other,C407501267
ORD0000370,2019-10-07,2019,10,2019-10,27589,500770.0,1,1.0,944,944.0,False,True,INR,Veg,D574783203
ORD0000371,2019-10-28,2019,10,2019-10,86321,553063.0,7,7.0,2574,2574.0,False,True,INR,Non-Veg,E786631396
ORD0000372,2019-11-08,2019,11,2019-11,10466,237779.0,1,1.0,630,630.0,False,True,INR,Other,E648714866
ORD0000373,2019-11-15,2019,11,2019-11,94974,442389.0,1,1.0,472,472.0,False,True,INR,Non-Veg,C773242270
ORD0000374,2019-11-22,2019,11,2019-11,89592,547753.0,1,1.0,944,944.0,False,True,INR,Non-Veg,E854769872
ORD0000375,2019-11-29,2019,11,2019-11,78942,166205.0,2,2.0,1417,1417.0,False,True,INR,Other,B142460903
ORD0000376,2019-12-06,2019,12,2019-12,14284,173008.0,1,1.0,1259,1259.0,False,True,INR,Other,E306606880
ORD0000377,2019-12-13,2019,12,2019-12,41986,361206.0,4,4.0,3773,3773.0,False,True,INR,Other,C435319928
ORD0000378,2019-12-20,2019,12,2019-12,15826,153653.0,1,1.0,315,315.0,False,True,INR,Veg,B931519522
ORD0000379,2020-01-09,2020,1,2020-01,73049,279448.0,1,1.0,630,630.0,False,True,INR,Other,D812729321
ORD0000380,2020-01-10,2020,1,2020-01,89028,493220.0,1,1.0,472,472.0,False,True,INR,Non-Veg,A893412092
ORD0000381,2020-01-17,2020,1,2020-01,38725,124383.0,2,2.0,2042,2042.0,False,True,INR,Non-Veg,C498221994
ORD0000382,2020-02-07,2020,2,2020-02,41101,555105.0,1,1.0,417,417.0,False,True,INR,Non-Veg,E986162195
ORD0000383,2020-02-14,2020,2,2020-02,31987,326486.0,1,1.0,310,310.0,False,True,INR,Non-Veg,A298378995
ORD0000384,2020-02-28,2020,2,2020-02,21695,520872.0,1,1.0,208,208.0,False,True,INR,Veg,E562009321
ORD0000385,2020-03-06,2020,3,2020-03,75245,530620.0,1,1.0,620,620.0,False,True,INR,Other,E455095523
ORD0000386,2020-03-13,2020,3,2020-03,65549,479984.0,1,1.0,620,620.0,False,True,INR,Other,B920658084
ORD0000387,2020-04-03,2020,4,2020-04,38986,152804.0,1,1.0,829,829.0,False,True,INR,Veg,C163514211
ORD0000388,2020-04-14,2020,4,2020-04,63504,432868.0,4,4.0,2694,2694.0,False,True,INR,Other,D829897366
ORD0000389,2020-04-20,2020,4,2020-04,28966,424993.0,1,1.0,102,102.0,False,True,INR,Other,D430269780
ORD0000390,2020-05-15,2020,5,2020-05,82951,300432.0,2,2.0,528,528.0,False,True,INR,Veg,B218569718
ORD0000391,2017-10-24,2017,10,2017-10,90874,532330.0,1,1.0,380,380.0,False,True,INR,Other,E122667006
ORD0000392,2017-10-25,2017,10,2017-10,92898,256769.0,1,1.0,560,560.0,False,True,INR,Non-Veg,E398421962
ORD0000393,2017-10-30,2017,10,2017-10,6894,559895.0,1,1.0,560,560.0,False,True,INR,Veg,A773805697
ORD0000394,2017-11-27,2017,11,2017-11,26576,251915.0,1,1.0,1116,1116.0,False,True,INR,Other,C679415671
ORD0000395,2017-12-11,2017,12,2017-12,38410,134577.0,1,1.0,657,657.0,False,True,INR,Other,B208862586
ORD0000396,2017-12-12,2017,12,2017-12,29675,523072.0,1,1.0,560,560.0,False,True,INR,Non-Veg,A348405533
ORD0000397,2017-12-19,2017,12,2017-12,86444,476268.0,1,1.0,657,657.0,False,True,INR,Other,E486488711
ORD0000398,2018-02-12,2018,2,2018-02,803,412598.0,1,1.0,560,560.0,False,True,INR,Non-Veg,B218080196
ORD0000399,2018-10-19,2018,10,2018-10,14358,452854.0,11,11.0,6218,6218.0,False,True,INR,Veg,C689945726
ORD0000400,2017-11-20,2017,11,2017-11,92104,354044.0,7,7.0,2426,2426.0,False,True,INR,Non-Veg,C706808950
ORD0000401,2017-11-24,2017,11,2017-11,36827,553046.0,33,33.0,15278,15278.0,False,True,INR,Veg,E520609807
ORD0000402,2018-11-14,2018,11,2018-11,74728,288425.0,3,3.0,3032,3032.0,False,True,INR,Veg,D719768128
ORD0000403,2019-05-22,2019,5,2019-05,14635,481576.0,2,2.0,3194,3194.0,False,True,INR,Other,B838646752
ORD0000404,2019-05-23,2019,5,2019-05,79376,368664.0,1,1.0,912,912.0,False,True,INR,Veg,E675284990
ORD0000405,2019-05-28,2019,5,2019-05,36957,532732.0,1,1.0,1824,1824.0,False,True,INR,Other,C135715710
ORD0000406,2019-05-29,2019,5,2019-05,97379,404666.0,1,1.0,458,458.0,False,True,INR,Other,E291364741
ORD0000407,2019-05-31,2019,5,2019-05,1353,143559.0,3,3.0,4444,4444.0,False,True,INR,Veg,E765561462
ORD0000408,2019-06-03,2019,6,2019-06,32732,183499.0,1,1.0,458,458.0,False,True,INR,Veg,A565171338
ORD0000409,2019-06-04,2019,6,2019-06,22947,395982.0,1,1.0,458,458.0,False,True,INR,Veg,C972938899
ORD0000410,2019-06-05,2019,6,2019-06,63301,569289.0,1,1.0,1824,1824.0,False,True,INR,Other,C304886988
ORD0000411,2019-06-05,2019,6,2019-06,29054,419787.0,2,2.0,2667,2667.0,False,True,INR,Veg,D729652331
ORD0000412,2019-06-06,2019,6,2019-06,54679,419687.0,14,14.0,19171,19171.0,False,True,INR,Non-Veg,B903434104
ORD0000413,2019-06-07,2019,6,2019-06,57104,249645.0,1,1.0,458,458.0,False,True,INR,Veg,A562426990
ORD0000414,2019-06-11,2019,6,2019-06,42896,332479.0,1,1.0,458,458.0,False,True,INR,Non-Veg,E246738815
ORD0000415,2019-06-12,2019,6,2019-06,41062,415635.0,1,1.0,458,458.0,False,True,INR,Other,C569569894
ORD0000416,2019-06-14,2019,6,2019-06,97488,479113.0,1,1.0,1370,1370.0,False,True,INR,Veg,E874925538
ORD0000417,2019-06-14,2019,6,2019-06,70126,410836.0,2,2.0,2667,2667.0,False,True,INR,Non-Veg,E990105749
ORD0000418,2019-06-17,2019,6,2019-06,16467,476276.0,1,1.0,1333,1333.0,False,True,INR,Other,A754458379
ORD0000419,2019-06-18,2019,6,2019-06,73121,385489.0,1,1.0,597,597.0,False,True,INR,Veg,E915401079
ORD0000420,2019-06-18,2019,6,2019-06,89035,305454.0,7,7.0,8889,8889.0,False,True,INR,Non-Veg,C308130294
ORD0000421,2019-06-19,2019,6,2019-06,31046,570971.0,1,1.0,1778,1778.0,False,True,INR,Veg,B107733112
ORD0000422,2019-06-28,2019,6,2019-06,77590,405673.0,7,7.0,9130,9130.0,False,True,INR,Other,B467523962
ORD0000423,2018-04-23,2018,4,2018-04,55008,377020.0,1,1.0,602,602.0,False,True,INR,Veg,C833789299
ORD0000424,2018-05-03,2018,5,2018-05,92915,420152.0,2,2.0,3227,3227.0,False,True,INR,Non-Veg,A903325689
ORD0000425,2018-05-04,2018,5,2018-05,64903,403440.0,1,1.0,449,449.0,False,True,INR,Non-Veg,B638611887
ORD0000426,2018-05-07,2018,5,2018-05,75131,258830.0,1,1.0,449,449.0,False,True,INR,Veg,D211609103
ORD0000427,2018-05-09,2018,5,2018-05,14129,361216.0,1,1.0,449,449.0,False,True,INR,Non-Veg,A695687043
ORD0000428,2018-05-11,2018,5,2018-05,70550,192853.0,1,1.0,449,449.0,False,True,INR,Other,E202209852
ORD0000429,2018-05-11,2018,5,2018-05,67790,412322.0,7,7.0,9880,9880.0,False,True,INR,Veg,E317580283
ORD0000430,2018-05-16,2018,5,2018-05,23858,480140.0,1,1.0,301,301.0,False,True,INR,Non-Veg,A732856555
ORD0000431,2018-05-16,2018,5,2018-05,56549,530382.0,6,6.0,7954,7954.0,False,True,INR,Veg,E445819345
ORD0000432,2018-05-17,2018,5,2018-05,981,507033.0,1,1.0,2153,2153.0,False,True,INR,Other,A553545718
ORD0000433,2018-05-17,2018,5,2018-05,31048,441979.0,4,4.0,5306,5306.0,False,True,INR,Veg,B126236038
ORD0000434,2018-05-18,2018,5,2018-05,26610,545216.0,1,1.0,1801,1801.0,False,True,INR,Veg,A825514720
ORD0000435,2018-05-23,2018,5,2018-05,49415,480225.0,2,2.0,2699,2699.0,False,True,INR,Other,C654247777
ORD0000436,2018-05-24,2018,5,2018-05,52483,387711.0,1,1.0,1616,1616.0,False,True,INR,Other,D978723562
ORD0000437,2018-05-25,2018,5,2018-05,83543,258777.0,2,2.0,2245,2245.0,False,True,INR,Other,B286888714
ORD0000438,2018-05-26,2018,5,2018-05,38713,389125.0,1,1.0,0,,True,True,INR,Non-Veg,E164515682
ORD0000439,2018-05-28,2018,5,2018-05,12000,489340.0,1,1.0,903,903.0,False,True,INR,Veg,E493278476
ORD0000440,2018-05-29,2018,5,2018-05,36815,505432.0,4,4.0,5306,5306.0,False,True,INR,Non-Veg,A158364518
ORD0000441,2018-05-30,2018,5,2018-05,81421,571985.0,3,3.0,3778,3778.0,False,True,INR,Other,C223924777
ORD0000442,2018-05-31,2018,5,2018-05,51098,568905.0,1,1.0,537,537.0,False,True,INR,Veg,D784007718
ORD0000443,2018-05-31,2018,5,2018-05,7671,146227.0,1,1.0,1417,1417.0,False,True,INR,Veg,A905692436
ORD0000444,2018-05-31,2018,5,2018-05,70112,146243.0,4,4.0,5306,5306.0,False,True,INR,Veg,E752721307
